"Type","Identifiant","Toponyme","Code ISO 1","Code ISO 2","Code ISO 3","Trait de côte (km)","Surface (km²)","Latitude","Longitude"
"ILE NORMALE",35100,"","FIN","","","",0.9318440155233488,0.041515241854190824,21.84353804052,59.9071405335993
"ILE NORMALE",35101,"","FIN","","","",0.9321910976663675,0.04048080984640121,21.8449200391229,59.8764019510291
"ILE NORMALE",35102,"","FIN","","","",1.6797828731140418,0.0983020048379898,22.8808873257093,59.8311649622853
"ILE NORMALE",35103,"","FIN","","","",1.8041718153360704,0.0867546082830429,22.8777525039858,59.8865333313322
"ILE NORMALE",35104,"","FIN","","","",1.247742873218282,0.05621567293989658,21.8462248251978,59.7789870545635
"ILE NORMALE",35105,"","FIN","","","",1.4910611691855093,0.0643489703707099,21.8471717278008,59.8877218887674
"ILE NORMALE",35106,"","FIN","","","",4.598519677124671,0.5271018547668457,22.8814212740533,59.8942116203853
"ILE NORMALE",35107,"","FIN","","","",1.11765798127871,0.05377610600709915,22.8756242007392,59.9921226866313
"ILE NORMALE",35108,"","FIN","","","",1.244644819999857,0.06367851544284821,21.846463717116,59.8101117038629
"ILE NORMALE",35109,"","FIN","","","",0.9939659615683382,0.039552662293612956,21.8459843415711,59.9143761229598
"ILE NORMALE",35110,"","FIN","","","",1.9309139488553435,0.09382506152689457,22.8767617193344,59.8036319728827
"ILE NORMALE",35111,"","FIN","","","",2.0514155016900975,0.14484279186153412,22.8739946663344,59.8281970044855
"ILE NORMALE",35112,"","FIN","","","",1.6165664981222199,0.11367294102221727,22.8743977961662,59.9148365360415
"ILE NORMALE",35113,"Kimito Island","FIN","","","",215.33677831361337,548.1526018326701,22.64839428103,60.1314011749257
"ILE NORMALE",35114,"","FIN","","","",2.23452356514351,0.12220224615979194,21.8491769638998,59.9202594804821
"ILE NORMALE",35115,"","FIN","","","",1.3675359510947265,0.07237365529584884,21.8486294778504,59.8298293739927
"ILE NORMALE",35116,"","FIN","","","",1.3666073265805627,0.07019366635942459,22.8691406126405,59.8973586851394
"ILE NORMALE",35117,"","FIN","","","",1.3668551747279394,0.07336246364241839,21.848418876395,59.8336802128433
"ILE NORMALE",35118,"","FIN","","","",1.3695268088315715,0.07353720739603042,22.8657794541795,59.8431974674242
"ILE NORMALE",35119,"","FIN","","","",0.9940921766745601,0.03556483305418491,21.8483468495414,59.9100240124404
"ILE NORMALE",35120,"","FIN","","","",0.9345982794605191,0.03683033627307415,22.8640659647429,59.7941966303599
"ILE NORMALE",35121,"","FIN","","","",3.038389083719705,0.5181928148460387,22.8715270428002,60.0749558090662
"ILE NORMALE",35122,"","FIN","","","",1.3671894969494092,0.0723147431679368,21.8489627835175,59.8475967989412
"ILE NORMALE",35123,"","FIN","","","",2.1133885117625377,0.17911200682663916,21.8526173660073,59.8740327472288
"ILE NORMALE",35124,"","FIN","","","",1.12157371870951,0.052045699233770365,21.8499784587522,59.8897318918623
"ILE NORMALE",35125,"","FIN","","","",1.3076147056562235,0.06481542972517013,22.8624770804801,59.7968879833869
"ILE NORMALE",35126,"","FIN","","","",0.9601184967100961,0.03830141627144813,22.85985801298,59.9991096538307
"ILE NORMALE",35127,"","FIN","","","",2.122011199862338,0.11578335463768243,21.8548164334322,59.7923566625458
"ILE NORMALE",35128,"","FIN","","","",0.9319116542541956,0.04340236730325222,22.8590217457531,59.846488391248
"ILE NORMALE",35129,"","FIN","","","",2.5455495029328152,0.14521294482374192,21.8535354990919,59.9156140436673
"ILE NORMALE",35130,"","FIN","","","",1.243858726041766,0.05787425038230419,22.8585918488845,59.8159165217257
"ILE NORMALE",35131,"","FIN","","","",7.450374536854301,1.7471336301136016,21.8829195769549,60.3368150855825
"ILE NORMALE",35132,"","FIN","","","",22.676143980163786,14.029376476296424,22.8872363198368,60.0407632562799
"ILE NORMALE",35133,"","FIN","","","",1.8636945349794347,0.11471043352723122,21.855499591954,59.9054410720404
"ILE NORMALE",35134,"","FIN","","","",1.0562873814181144,0.04716886937570572,22.8547179837347,59.8564507574214
"ILE NORMALE",35135,"","FIN","","","",3.7876009039990617,0.30365896062266823,21.8579031420249,59.957570977137
"ILE NORMALE",35136,"","FIN","","","",1.8026873518725706,0.10411048162412644,22.8552426019558,59.8927686390042
"ILE NORMALE",35137,"","FIN","","","",1.2420594991030358,0.04712052319264412,21.8555676631708,59.9234657776201
"ILE NORMALE",35138,"","FIN","","","",1.9270634938023357,0.14165692365694046,22.8543731876153,59.8484334999919
"ILE NORMALE",35139,"","FIN","","","",1.118680706455075,0.0463241398999691,21.8570366431729,59.8328024741989
"ILE NORMALE",35140,"","FIN","","","",0.8084828625560755,0.03176024812543392,22.851164020323,59.8161960948338
"ILE NORMALE",35141,"","FIN","","","",3.5754647624717086,0.5972207554779052,21.8703589327829,60.3470640130128
"ILE NORMALE",35142,"","FIN","","","",24.35373205883099,21.811407772850036,22.9175929521705,60.1018740101915
"ILE NORMALE",35143,"","FIN","","","",0.9955360107682002,0.03457720490431786,21.8640307834346,59.9156430775627
"ILE NORMALE",35144,"","FIN","","","",3.296764050336641,0.2265938550300598,22.8517999712649,59.8336239612395
"ILE NORMALE",35145,"","FIN","","","",1.554036648877941,0.095031080193758,21.867413669956,59.9446117879262
"ILE NORMALE",35146,"","FIN","","","",1.4949829647623043,0.09449544779777526,22.8422674625247,59.8276221678819
"ILE NORMALE",35147,"","FIN","","","",6.087185193628145,0.7763510023075342,21.8767703410339,59.9086904591378
"ILE NORMALE",35148,"","FIN","","","",0.9345628401179649,0.040653726708889004,22.8402777227001,59.8453174663705
"ILE NORMALE",35149,"","FIN","","","",1.5553297903693126,0.10109299868655204,21.8723599937399,59.9151631561778
"ILE NORMALE",35150,"","FIN","","","",1.4282807352834006,0.0874425142583847,22.8359032655727,59.9527892480079
"ILE NORMALE",35151,"","FIN","","","",3.298171258066126,0.6736570153751373,22.8401405360292,60.0407058433548
"ILE NORMALE",35152,"","FIN","","","",1.2448303771791893,0.07713650946307182,22.8315985155999,59.806249933017
"ILE NORMALE",35153,"","FIN","","","",3.6025723784300316,0.2275043650906086,21.8787652764315,59.9588386830332
"ILE NORMALE",35154,"","FIN","","","",0.9943915010285437,0.041536718868494034,22.8267055177311,59.8233585009284
"ILE NORMALE",35155,"","FIN","","","",3.133876168114026,0.6731409192211628,21.8825822072827,60.0112914441675
"ILE NORMALE",35156,"","FIN","","","",1.3677075019452358,0.09265118761706352,22.8280562703113,59.8324808585431
"ILE NORMALE",35157,"","FIN","","","",1.1177262320629067,0.04432923446917534,21.875229830277,59.8631711407387
"ILE NORMALE",35158,"","FIN","","","",5.664610031959854,0.5375145422335863,22.8378173710776,59.848888445262
"ILE NORMALE",35159,"","FIN","","","",0.9945643203950009,0.039469234895586965,21.8762209089838,59.9608609159972
"ILE NORMALE",35160,"","FIN","","","",1.7442537875813127,0.08016287036669253,22.8226100025117,59.8044149484458
"ILE NORMALE",35161,"","FIN","","","",21.804589441116185,14.786134227315902,21.9286525258159,60.296454583214
"ILE NORMALE",35162,"","FIN","","","",1.6173564693057532,0.13210109537315368,22.8242971574206,59.8436518967643
"ILE NORMALE",35163,"","FIN","","","",4.065535258483375,0.7270616927461624,21.8873415633793,60.1397846180089
"ILE NORMALE",35164,"","FIN","","","",2.9291252206791247,0.2526519947271347,22.8255197522233,59.8142295657818
"ILE NORMALE",35165,"","FIN","","","",3.6894426968768506,0.6323394305982589,21.8900834899336,60.1222447591214
"ILE NORMALE",35166,"","FIN","","","",1.3695898765565535,0.06458930525159835,22.8184103537748,59.8378478148851
"ILE NORMALE",35167,"","FIN","","","",1.6777712163369,0.10022256715202331,22.8165841499447,59.8461963022041
"ILE NORMALE",35168,"","FIN","","","",3.3502071971491887,0.4551928755979538,22.8186379163358,59.9601644970746
"ILE NORMALE",35169,"","FIN","","","",1.924360059341595,0.12846538006138802,21.8806962796592,59.8099032589743
"ILE NORMALE",35170,"","FIN","","","",4.191769004906774,0.7688944758110046,21.8900535908433,60.3254062813902
"ILE NORMALE",35171,"","FIN","","","",0.9932552639645837,0.04918333583307266,22.8112427867312,59.7703888153333
"ILE NORMALE",35172,"","FIN","","","",3.7457342477447493,0.9274857087478637,21.8877942508342,63.2877835041849
"ILE NORMALE",35173,"","FIN","","","",3.3538038941562354,0.5320415345058441,22.8220353963279,63.8649095972111
"ILE NORMALE",35174,"","FIN","","","",6.249213047561473,2.028807975248337,22.8276383614468,63.7225496350915
"ILE NORMALE",35175,"","FIN","","","",1.0567415991805003,0.05301643813443184,22.8104037766782,59.8291812459069
"ILE NORMALE",35176,"","FIN","","","",1.7432166404841969,0.0897732259144783,21.883908248152,59.7940379874495
"ILE NORMALE",35177,"","FIN","","","",1.2458811528409337,0.0694356405659914,21.8821227975989,59.8052793440467
"ILE NORMALE",35178,"","FIN","","","",2.240156732463033,0.154319388903141,22.8108627131131,59.8370223092351
"ILE NORMALE",35179,"","FIN","","","",0.9953021557829386,0.04333028481388092,21.8818516951984,59.8136921037107
"ILE NORMALE",35180,"","FIN","","","",5.143596951146682,1.4921589662457704,22.8157046969457,60.0430273794604
"ILE NORMALE",35181,"","FIN","","","",1.55574703343281,0.08781121429407596,22.8073131564742,59.8054030473996
"ILE NORMALE",35182,"","FIN","","","",1.615266393076391,0.1056447203836441,21.8848236244378,59.9668771840999
"ILE NORMALE",35183,"","FIN","","","",0.9954472546824373,0.04719127058839798,22.8047282969997,59.811453802099
"ILE NORMALE",35184,"","FIN","","","",2.4840538345405654,0.164154170697093,21.887688835105,59.9792955449021
"ILE NORMALE",35185,"","FIN","","","",4.32232372665481,1.200454912702918,22.8141454648889,60.0672347325255
"ILE NORMALE",35186,"","FIN","","","",0.9336134368132495,0.03652306094789505,21.8856431706315,59.9719079618054
"ILE NORMALE",35187,"","FIN","","","",1.18148093822776,0.04131081401824951,22.8019365564365,59.944128653708
"ILE NORMALE",35188,"","FIN","","","",2.174940544225059,0.17984129929101467,21.8876770998034,59.9174623214359
"ILE NORMALE",35189,"","FIN","","","",4.704744385604731,0.8624721955299377,21.8963037585368,60.2790435089906
"ILE NORMALE",35190,"","FIN","","","",1.3051486379795452,0.07329476553416252,22.7996703932672,59.8012100073555
"ILE NORMALE",35191,"","FIN","","","",3.8522653885703804,0.29540718881750105,21.8922380190747,59.9134042096152
"ILE NORMALE",35192,"","FIN","","","",1.2445836506011048,0.05208440489196777,22.7987140749762,59.8275151604927
"ILE NORMALE",35193,"","FIN","","","",3.9123908191100125,0.42772416443657874,21.896736389127,59.9415789310369
"ILE NORMALE",35194,"","FIN","","","",4.042385226994962,1.1526442788466214,22.804545232743,63.9175371456295
"ILE NORMALE",35195,"","FIN","","","",1.7451187125077932,0.09749582806545495,22.7942842499413,59.822871173678
"ILE NORMALE",35196,"","FIN","","","",1.1830051711238934,0.05381634555184841,21.890790486905,59.7995672141191
"ILE NORMALE",35197,"","FIN","","","",9.4957582310943,0.9189946363260746,21.9009567711498,59.9654713072925
"ILE NORMALE",35198,"","FIN","","","",1.057127065768731,0.052208918690681456,22.7888025026926,59.8342861452367
"ILE NORMALE",35199,"","FIN","","","",0.9319538996428336,0.03566190461182594,21.892490213168,59.981968320724
"ILE NORMALE",35200,"","FIN","","","",1.7396753812996257,0.1037654132887721,22.7870882063113,59.9385960448824
"ILE NORMALE",35201,"","FIN","","","",3.545578000173988,0.3434312394695282,21.9000962107793,59.9077588990249
"ILE NORMALE",35202,"","FIN","","","",4.013705864372939,1.1226438973248005,22.7874049470567,63.8839121327635
"ILE NORMALE",35203,"","FIN","","","",3.2924415178029296,0.29817002042728663,21.900099680774,59.934865020569
"ILE NORMALE",35204,"","FIN","","","",0.9960580673539127,0.042527829701423644,21.8960087509361,59.7953530691982
"ILE NORMALE",35205,"","FIN","","","",1.3054529109665036,0.06267338625735044,21.8958501995522,59.8889504121082
"ILE NORMALE",35206,"","FIN","","","",1.491631228610681,0.1012761254029274,22.7739342047246,59.8472889602312
"ILE NORMALE",35207,"","FIN","","","",5.092650295730351,0.7722000291103124,21.9051082214674,59.9740037662391
"ILE NORMALE",35208,"","FIN","","","",1.1211306692209229,0.0550017184972763,22.7720064815366,59.8158032615395
"ILE NORMALE",35209,"","FIN","","","",1.1202579126327823,0.05214081759095192,21.9007427397099,59.8494155235388
"ILE NORMALE",35210,"","FIN","","","",1.1770724694476995,0.04028659817624092,21.9004364071382,59.9592731344483
"ILE NORMALE",35211,"","FIN","","","",4.534829463265367,0.5191094768059253,21.9115703897345,59.8795102232525
"ILE NORMALE",35212,"","FIN","","","",1.5521841450206504,0.10659804947733878,22.7680259235743,59.9596139422723
"ILE NORMALE",35213,"","FIN","","","",1.5527175937065418,0.08540242447519301,21.9062877510732,59.9158508222597
"ILE NORMALE",35214,"","FIN","","","",1.6139788336861711,0.0989315420641899,22.7682715018893,59.9552682303442
"ILE NORMALE",35215,"","FIN","","","",1.1795315053456414,0.04322205171406269,21.9050511605348,59.9279709014278
"ILE NORMALE",35216,"","FIN","","","",1.2425984115247057,0.05877320418000221,22.7664934195134,59.863530509903
"ILE NORMALE",35217,"","FIN","","","",3.5313081760606067,0.6873623301668167,22.7745920533332,63.9017237062221
"ILE NORMALE",35218,"","FIN","","","",0.9967993612376309,0.047362632915019985,22.7609551211983,59.8381197664543
"ILE NORMALE",35219,"","FIN","","","",0.9957687232336815,0.04240697690963745,22.7597975250471,59.8126285459626
"ILE NORMALE",35220,"","FIN","","","",0.9911818834717453,0.0346619354647398,21.9057736555671,59.9333597451694
"ILE NORMALE",35221,"","FIN","","","",1.242878267246459,0.0702531276049614,22.7593290604807,59.8843985799017
"ILE NORMALE",35222,"","FIN","","","",1.7990222636351463,0.09795137443387508,22.7587738295253,59.9624770884223
"ILE NORMALE",35223,"","FIN","","","",5.752694758422529,1.650431724711418,22.7652184157018,63.8681492524804
"ILE NORMALE",35224,"","FIN","","","",1.11774775416659,0.040405728112638,21.9061662735022,59.8738305186085
"ILE NORMALE",35225,"","FIN","","","",3.7264950927316645,0.43540741861772536,22.7570224484437,59.9299864147963
"ILE NORMALE",35226,"","FIN","","","",1.0554055051919444,0.05103367063111067,21.9066657413672,59.9198056927279
"ILE NORMALE",35227,"","FIN","","","",1.1172932385161551,0.05960801678419113,22.7500281302886,59.8089629816687
"ILE NORMALE",35228,"","FIN","","","",3.23047334977939,0.6971194741277694,21.9179938257914,60.119793768864
"ILE NORMALE",35229,"","FIN","","","",2.423481380074211,0.20093374056851862,22.7516414119027,59.9425827017076
"ILE NORMALE",35230,"","FIN","","","",3.0445362923946315,0.1788541006064415,21.9139333236148,59.9093139979016
"ILE NORMALE",35231,"","FIN","","","",1.865172731432589,0.13076877730989456,22.7493616958396,59.9354177168177
"ILE NORMALE",35232,"","FIN","","","",1.1166722341711324,0.06057952563166618,21.9107397024098,59.9184788896307
"ILE NORMALE",35233,"","FIN","","","",4.573841502112329,1.1228972245082856,22.7619923255086,63.9210680703399
"ILE NORMALE",35234,"","FIN","","","",0.9313613297640971,0.02985031346416473,21.9117763052574,59.8762714599578
"ILE NORMALE",35235,"","FIN","","","",1.9246687073846378,0.14771784093570708,22.7477364189687,59.9834273194954
"ILE NORMALE",35236,"","FIN","","","",1.301918920333481,0.06920474619412421,21.9136856030762,59.8739871919637
"ILE NORMALE",35237,"","FIN","","","",5.268092428366292,1.4450369938708543,22.7580024539141,63.7073290359822
"ILE NORMALE",35238,"","FIN","","","",2.051376790217815,0.14701223018038273,22.7437807116752,59.9459012182364
"ILE NORMALE",35239,"","FIN","","","",17.41150282345937,11.542322445400297,21.9908110365634,60.3228316092985
"ILE NORMALE",35240,"","FIN","","","",4.340623896593463,0.5420234317359924,22.7497739489984,59.9951820994362
"ILE NORMALE",35241,"","FIN","","","",1.3644347764171727,0.0855763260242939,21.9155533002107,59.9213442729118
"ILE NORMALE",35242,"","FIN","","","",1.993881150003843,0.08219607013005018,22.741773758737,59.8158815067377
"ILE NORMALE",35243,"","FIN","","","",1.0563069092661885,0.06151843262720108,21.9164582355361,59.9247445496272
"ILE NORMALE",35244,"","FIN","","","",1.6149706005975055,0.09044539227318764,22.7403773989531,59.9400805110185
"ILE NORMALE",35245,"","FIN","","","",3.3641842449722046,0.717739474905014,21.9256619718127,60.230546757201
"ILE NORMALE",35246,"","FIN","","","",1.242555674268685,0.06339023802447319,22.7388991972511,59.9711215500846
"ILE NORMALE",35247,"","FIN","","","",5.417886536236977,1.5753421267423628,21.9374903748756,60.2062301866716
"ILE NORMALE",35248,"","FIN","","","",2.982374881583207,0.1699276605067253,22.7419102018608,59.9303107266762
"ILE NORMALE",35249,"","FIN","","","",7.67857474509574,2.459448474508762,21.9296664418939,60.1667773267378
"ILE NORMALE",35250,"","FIN","","","",0.8700984613065765,0.035560730458855626,22.737868108558,59.9918609258419
"ILE NORMALE",35251,"","FIN","","","",1.3036577064135186,0.06814807737159728,21.921411626464,59.9830460702699
"ILE NORMALE",35252,"","FIN","","","",1.428193244850554,0.07394444498097896,22.7379712455208,59.9648133343327
"ILE NORMALE",35253,"","FIN","","","",1.3056395714011182,0.05872158801674843,21.9208386562476,59.8895711046689
"ILE NORMALE",35254,"","FIN","","","",1.2422159089847742,0.06054378493583202,22.7369222579092,59.9350128502607
"ILE NORMALE",35255,"","FIN","","","",0.996821467660566,0.03373217709320783,21.922223428926,59.8818250334236
"ILE NORMALE",35256,"","FIN","","","",0.9327693727379428,0.03946785039663315,22.7366515425459,59.9420144264136
"ILE NORMALE",35257,"","FIN","","","",2.672552651994314,0.2776595914103985,21.9271789340038,59.9230610849165
"ILE NORMALE",35258,"","FIN","","","",1.1205262704894745,0.06264629531288146,22.7337944484286,59.8830643947805
"ILE NORMALE",35259,"","FIN","","","",1.9278370086531638,0.12220845335316657,21.9248188185911,59.9267089122002
"ILE NORMALE",35260,"","FIN","","","",0.99458925319609,0.033688607825160026,22.7321050892439,59.8799796016284
"ILE NORMALE",35261,"","FIN","","","",1.2438401822967788,0.06251349292778968,21.9231800832742,59.9093010189223
"ILE NORMALE",35262,"","FIN","","","",1.0573467097989369,0.046236772969543934,22.7312968095547,59.9257713104112
"ILE NORMALE",35263,"","FIN","","","",1.740678646726211,0.08274359396255015,21.9260076375848,59.9116054351703
"ILE NORMALE",35264,"","FIN","","","",0.8081801109651878,0.03275366743075848,22.7291963717949,59.8769640438089
"ILE NORMALE",35265,"","FIN","","","",1.990819026606001,0.12040598923003673,21.9272235308615,59.8744869796254
"ILE NORMALE",35266,"","FIN","","","",1.6180441250626292,0.08957009089064598,22.7307900603396,59.9146714992369
"ILE NORMALE",35267,"","FIN","","","",0.9971591398894114,0.03763680523884296,21.928615877039,59.7779571231665
"ILE NORMALE",35268,"","FIN","","","",0.9326282264892359,0.038557945652008055,22.7293713215321,59.9816975886702
"ILE NORMALE",35269,"","FIN","","","",1.3042299728742093,0.06855925686848163,21.9292067046757,59.8340482444905
"ILE NORMALE",35270,"","FIN","","","",1.803744881196237,0.10759407901459932,22.7301803131775,59.9323552361159
"ILE NORMALE",35271,"","FIN","","","",13.249670575433992,9.573837734575749,21.9707584081655,60.1233306009355
"ILE NORMALE",35272,"","FIN","","","",1.2419463250324463,0.08185221476364135,22.7274447379312,59.9289336388428
"ILE NORMALE",35273,"","FIN","","","",25.74888054494926,27.483413799013615,21.9961970333104,60.4514391666864
"ILE NORMALE",35274,"","FIN","","","",2.2369235988744363,0.13055567118334768,22.728223415029,59.9721241839647
"ILE NORMALE",35275,"","FIN","","","",1.0553357797641287,0.052926717614889145,21.9313227105155,59.882162575087
"ILE NORMALE",35276,"","FIN","","","",1.3677740707932668,0.05971965760123729,22.7229118034061,59.8611530358812
"ILE NORMALE",35277,"","FIN","","","",1.4923876044988629,0.07701069195580482,21.9324936641909,59.8680488524801
"ILE NORMALE",35278,"","FIN","","","",5.401499038650538,0.6806983278555869,22.7332822520074,59.9773700785363
"ILE NORMALE",35279,"","FIN","","","",1.8018223868064625,0.09623419129395484,21.9342377321177,59.9285345703622
"ILE NORMALE",35280,"","FIN","","","",8.963256643138607,2.1332394594306945,22.7333961437957,60.0010460488259
"ILE NORMALE",35281,"","FIN","","","",6.3542344424886625,2.623403120964706,21.9475513076862,63.2861051364664
"ILE NORMALE",35282,"","FIN","","","",3.3543265462505634,0.2787273706753254,22.722410320318,59.9380909280263
"ILE NORMALE",35283,"","FIN","","","",1.180061420349032,0.06069062357908487,21.9335351974792,59.8785691803609
"ILE NORMALE",35284,"","FIN","","","",2.9179931651155178,0.25749974087584016,22.7187346161301,59.930708193648
"ILE NORMALE",35285,"","FIN","","","",0.651258506307584,0.011032455979585647,21.9338873566475,59.9998035533938
"ILE NORMALE",35286,"","FIN","","","",0.9357378661963205,0.04153824946737289,22.7154748583624,59.859522924758
"ILE NORMALE",35287,"","FIN","","","",1.1179303279318964,0.047878809640884396,21.9348507422909,59.9863970366455
"ILE NORMALE",35288,"","FIN","","","",2.484867122880748,0.208400454144001,22.7190562216995,59.9593835250885
"ILE NORMALE",35289,"","FIN","","","",1.9873106544389165,0.10374039283585548,21.9362609229113,59.9364918182134
"ILE NORMALE",35290,"","FIN","","","",4.534162268005566,0.5707710183384418,22.7210043844886,59.9535917398166
"ILE NORMALE",35291,"","FIN","","","",1.3651592514936912,0.06730937889826298,21.9366749195709,59.9253022206345
"ILE NORMALE",35292,"","FIN","","","",1.117434250621644,0.05390424648976326,22.7139579277234,59.9503727593059
"ILE NORMALE",35293,"","FIN","","","",2.0500606316991368,0.12721648147284983,21.9388623157019,59.8620054240605
"ILE NORMALE",35294,"","FIN","","","",0.9349809666567857,0.03669021245276928,22.708700707942,59.7739609760099
"ILE NORMALE",35295,"","FIN","","","",1.2424737519355782,0.06254949811708926,21.9374694816496,59.9100386713693
"ILE NORMALE",35296,"","FIN","","","",1.1811088732799546,0.05380808145725727,22.708659641178,59.9235663484664
"ILE NORMALE",35297,"","FIN","","","",0.9330813403005008,0.02987635438609123,21.9375624849378,59.8900890305726
"ILE NORMALE",35298,"","FIN","","","",1.954414587797378,0.18180820241594314,22.7108406368794,59.998138046922
"ILE NORMALE",35299,"","FIN","","","",2.2417862919233054,0.11169280942761897,21.9414228815434,59.8678244220534
"ILE NORMALE",35300,"","FIN","","","",2.2347009216817826,0.20174481206786632,22.7106498549234,59.9696857224209
"ILE NORMALE",35301,"","FIN","","","",3.4545549713457016,0.7829675345299244,21.9467354129913,60.1436580479848
"ILE NORMALE",35302,"","FIN","","","",1.056145064574843,0.05577901418542862,22.7070112113353,59.91768380222
"ILE NORMALE",35303,"","FIN","","","",2.2374348763338885,0.12873508262395858,22.7095515372401,59.9731512114339
"ILE NORMALE",35304,"","FIN","","","",2.7361869133525323,0.1500106277054548,21.9430728694094,59.8805574583686
"ILE NORMALE",35305,"","FIN","","","",1.7393456793812803,0.12289277924036979,21.9423664330208,59.9159319690327
"ILE NORMALE",35306,"","FIN","","","",6.894234352037529,0.9435743397119045,22.7120139538173,59.9419939132201
"ILE NORMALE",35307,"","FIN","","","",1.9268462899640997,0.09229714275944233,21.9438535312679,59.8598053575923
"ILE NORMALE",35308,"","FIN","","","",0.8701118760450764,0.026976535002112386,22.7038304326201,59.9263092168595
"ILE NORMALE",35309,"","FIN","","","",5.896527301783713,0.6961231910161971,22.7066959758354,59.9789856629605
"ILE NORMALE",35310,"","FIN","","","",1.2444380471181269,0.06147231582045555,22.6980111428345,59.9397298742761
"ILE NORMALE",35311,"","FIN","","","",0.9317943559323592,0.03369436640787125,21.943269350179,59.893749196825
"ILE NORMALE",35312,"","FIN","","","",0.9945455709871328,0.03368790037637949,21.9426668229167,59.9053247530288
"ILE NORMALE",35313,"","FIN","","","",1.863123344126207,0.15289066686820985,22.6985711256595,59.9540138654553
"ILE NORMALE",35314,"","FIN","","","",1.0573678786822192,0.04607544449877739,21.94426788221,59.9982999524078
"ILE NORMALE",35315,"","FIN","","","",2.802905453658461,0.25212996767008305,22.7012944971937,59.7604688081585
"ILE NORMALE",35316,"","FIN","","","",2.1768277285902444,0.10008135824501514,21.9459861255572,59.8901376127382
"ILE NORMALE",35317,"","FIN","","","",1.489420712209812,0.09511126426193117,22.6963861476322,59.9971820445369
"ILE NORMALE",35318,"","FIN","","","",31.851379406981124,19.778543507966994,22.017209222527,63.3640939197881
"ILE NORMALE",35319,"","FIN","","","",0.8084715828065192,0.02805085509777069,22.6871208348369,59.9136726912879
"ILE NORMALE",35320,"","FIN","","","",2.1742513828431367,0.10103200788450241,21.9471743559378,59.9025765305642
"ILE NORMALE",35321,"","FIN","","","",1.1827098904641304,0.047182835008382794,22.6868136635599,59.9293704815099
"ILE NORMALE",35322,"","FIN","","","",1.9865472013733436,0.108489100274086,21.9523812005287,59.9447289912485
"ILE NORMALE",35323,"","FIN","","","",1.4277002442886306,0.07775511417227983,22.6837174699576,59.9802853282973
"ILE NORMALE",35324,"","FIN","","","",33.447742995365566,35.74065719270372,22.0263287970589,60.1828599424932
"ILE NORMALE",35325,"","FIN","","","",2.7324165682826353,0.2946848516221046,22.6844132542137,59.9735938403507
"ILE NORMALE",35326,"","FIN","","","",0.9935775297548078,0.04617689446997642,22.6776716878092,59.9199771952417
"ILE NORMALE",35327,"","FIN","","","",34.85000280704896,32.66535983361578,22.7519383293431,63.7572963986809
"ILE NORMALE",35328,"","FIN","","","",2.361182479464874,0.16829197461402415,22.6807229028891,59.9701955924917
"ILE NORMALE",35329,"","FIN","","","",0.9321632657473751,0.035560054448604585,22.6752745134492,59.9381531543706
"ILE NORMALE",35330,"","FIN","","","",1.3057941410147031,0.06652442757153511,21.9538651934712,59.8522553852962
"ILE NORMALE",35331,"","FIN","","","",2.4822667513077814,0.1363040723913908,21.9572123426096,59.9889029628104
"ILE NORMALE",35332,"","FIN","","","",1.1811520400671724,0.059661318006992335,22.6716394866941,59.8762456706305
"ILE NORMALE",35333,"","FIN","","","",1.0568589802782646,0.057815012253284455,22.6628165577497,59.8438230875123
"ILE NORMALE",35334,"","FIN","","","",0.9317598921534452,0.04142538233757019,21.9545884546654,59.9140900450574
"ILE NORMALE",35335,"","FIN","","","",1.367371296882262,0.06153973179900646,21.955408646167,59.9397258352381
"ILE NORMALE",35336,"","FIN","","","",4.34847213383285,1.1641963411197662,22.6701541245288,63.7733772698251
"ILE NORMALE",35337,"","FIN","","","",6.298538112000088,1.8613063752899168,21.9666893508785,60.2371728272718
"ILE NORMALE",35338,"","FIN","","","",12.987883249377699,4.96295031768775,22.6763967079904,60.0093430538365
"ILE NORMALE",35339,"","FIN","","","",3.4602878261022605,0.6136759876189232,21.9684807885199,60.0892045962566
"ILE NORMALE",35340,"","FIN","","","",0.9316301124547001,0.043341953674316404,22.6583939785619,59.8914622912769
"ILE NORMALE",35341,"","FIN","","","",0.9324592593132088,0.044291245921373366,22.6586606060617,59.8883335406134
"ILE NORMALE",35342,"","FIN","","","",0.9940685189927991,0.043511663549900055,21.9582059979515,59.8637351773175
"ILE NORMALE",35343,"","FIN","","","",2.6066227197784726,0.18741538925671578,21.9599677710929,59.9512829182823
"ILE NORMALE",35344,"","FIN","","","",5.441438441031256,1.1013506441879273,22.6632660363327,63.8002999624725
"ILE NORMALE",35345,"","FIN","","","",1.4887330024183738,0.1078093417174816,22.6572073696126,59.9208084734322
"ILE NORMALE",35346,"","FIN","","","",9.889677241921902,1.0692322606457472,21.968233501649,59.8628609548805
"ILE NORMALE",35347,"","FIN","","","",1.861216463961178,0.09793963275766372,22.6566246817366,59.9921541541573
"ILE NORMALE",35348,"","FIN","","","",0.7134273166416665,0.013912038553237914,22.6540827430446,59.9997098548763
"ILE NORMALE",35349,"","FIN","","","",3.1959371727832377,0.5861492927961349,22.6577414818572,63.7459271853857
"ILE NORMALE",35350,"","FIN","","","",1.3679362755813944,0.07022017756915092,22.6524776499568,59.9689215299992
